Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
amputation.research.va.gov,va.gov,http://www.amputation.research.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
anaconda.jobcorps.gov,jobcorps.gov,http://anaconda.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
analytics-staging.app.cloud.gov,cloud.gov,https://analytics-staging.app.cloud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
analytics.app.cloud.gov,cloud.gov,https://analytics.app.cloud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
analytics.fr.cloud.gov,cloud.gov,https://analytics.fr.cloud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
analytics.usa.gov,usa.gov,https://analytics.usa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
angell.jobcorps.gov,jobcorps.gov,http://angell.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
angola.usembassy.gov,usembassy.gov,https://angola.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
annarbor.hsrd.research.va.gov,va.gov,http://www.annarbor.hsrd.research.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
annarbor.research.va.gov,va.gov,http://www.annarbor.research.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
annarbor.va.gov,va.gov,http://www.annarbor.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
answers.ed.gov,ed.gov,http://answers.ed.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
answers.noaa.gov,noaa.gov,https://answers.noaa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
antananarivo.usembassy.gov,usembassy.gov,https://www.antananarivo.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
ants.gsfc.nasa.gov,nasa.gov,http://ants.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
antwrp.gsfc.nasa.gov,nasa.gov,https://antwrp.gsfc.nasa.gov,True,False,,True,True,True,True,False,False,False,False,,,False,False,False,False,False,False,False
ao.edit.usembassy.gov,usembassy.gov,https://ao.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fresponse_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26state%3Dy70weOcDJlTtIJA4dZagfFaAhqg%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26nonce%3D8bWk8bCAEIKRDfOnqJFdWDVgpDuh1wFwqtuJKUHNBBE%26hd%3Damerica.gov%26from_login%3D1%26as%3D-5f6b05f51b348797&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
aoc.usajobs.gov,usajobs.gov,https://aoc.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
aom.giss.nasa.gov,nasa.gov,http://aom.giss.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
aoprals.state.gov,state.gov,http://aoprals.state.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
apd440.gsfc.nasa.gov,nasa.gov,https://apd440.gsfc.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
apex.er.usgs.gov,usgs.gov,http://apex.er.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
aphis.usda.gov,usda.gov,https://www.aphis.usda.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
api.data.gov,data.gov,http://api.data.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
api.nal.usda.gov,usda.gov,http://api.nal.usda.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
api.nasa.gov,nasa.gov,http://api.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
api.open.fec.gov,fec.gov,https://api.open.fec.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
api.transparency.treasury.gov,treasury.gov,https://api.transparency.treasury.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains,31536000,True,False,False,False,True,True,True
apmmom1prd.aac.va.gov,va.gov,http://apmmom1prd.aac.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
apod.nasa.gov,nasa.gov,https://apod.nasa.gov,True,False,,True,True,True,True,False,False,False,False,,,False,False,False,False,False,False,False
apogee.rita.dot.gov,dot.gov,http://apogee.rita.dot.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
apollo.nal.usda.gov,usda.gov,https://apollo.nal.usda.gov,True,False,,True,True,True,True,False,False,False,False,,,False,False,False,False,False,False,False
app.buyaccessible.gov,buyaccessible.gov,https://app.buyaccessible.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000;includeSubDomains,31536000,True,False,False,False,True,True,True
appel.nasa.gov,nasa.gov,https://appel.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
apply.pif.gov,pif.gov,https://apply.pif.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
apply.usastaffing.gov,usastaffing.gov,https://apply.usastaffing.gov,True,True,https://login.usajobs.gov/account/signin?ReturnUrl=%2fissue%2fwsfed%3fwa%3dwsignin1.0%26wtrealm%3dhttps%253a%252f%252fapply.usastaffing.gov%252f%26wctx%3drm%253d0%2526id%253dpassive%2526ru%253d%25252f%26wct%3d2016-12-31T16%253a28%253a46Z%26wreply%3dhttps%253a%252f%252fapply.usastaffing.gov%252f&wa=wsignin1.0&wtrealm=https%3a%2f%2fapply.usastaffing.gov%2f&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2016-12-31T16%3a28%3a46Z&wreply=https%3a%2f%2fapply.usastaffing.gov%2f,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
apps-sta.rita.dot.gov,dot.gov,http://apps-sta.rita.dot.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
apps-tmp.rita.dot.gov,dot.gov,http://apps-tmp.rita.dot.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
apps.bts.gov,bts.gov,https://apps.bts.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
apps.export.gov,export.gov,http://apps.export.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
apps.fas.usda.gov,usda.gov,https://apps.fas.usda.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
apps.irs.gov,irs.gov,https://apps.irs.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
apps.nlm.nih.gov,nih.gov,https://apps.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
apps.nlrb.gov,nlrb.gov,https://apps.nlrb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
apps.opm.gov,opm.gov,https://apps.opm.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
apps.perf.irs.gov,irs.gov,https://apps.perf.irs.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000, max-age=31536000",31536000,False,False,False,False,True,True,True
apps.perfstaging.irs.gov,irs.gov,https://apps.perfstaging.irs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
apps.pif.gov,pif.gov,https://apps.pif.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
apps.wip.nlm.nih.gov,nih.gov,https://apps.wip.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
apps2.nlm.nih.gov,nih.gov,https://apps2.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
appsqa.nlm.nih.gov,nih.gov,https://appsqa.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
appsqa.wip.nlm.nih.gov,nih.gov,http://appsqa.wip.nlm.nih.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
aptcenter.research.va.gov,va.gov,http://www.aptcenter.research.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
aqs.epa.gov,epa.gov,http://aqs.epa.gov,True,False,,True,False,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,False,True
aqsdr1.epa.gov,epa.gov,http://aqsdr1.epa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
aqua.gsfc.nasa.gov,nasa.gov,http://aqua.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
aqua.nasa.gov,nasa.gov,http://aqua.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
aquarium.nefsc.noaa.gov,noaa.gov,http://aquarium.nefsc.noaa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
ar.edit.usembassy.gov,usembassy.gov,https://ar.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fresponse_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26state%3DR5tczSdGOSTAMFFUrGBEdbFqROg%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26nonce%3DMwWNryTy1VEC-5V70jWON3mjrB0DDYsKcLK_XFQSJAg%26hd%3Damerica.gov%26from_login%3D1%26as%3D-6b949549811e76d1&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
ar.redesign.osmre.gov,osmre.gov,http://ar.redesign.osmre.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ar.usembassy.gov,usembassy.gov,https://ar.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
ar.water.usgs.gov,usgs.gov,http://ar.water.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
arabic.algeria.usembassy.gov,usembassy.gov,https://arabic.algeria.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.arabianpeninsula.mepi.state.gov,state.gov,https://www.arabic.arabianpeninsula.mepi.state.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.gaza.usvpp.gov,usvpp.gov,https://arabic.gaza.usvpp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.iraq.usembassy.gov,usembassy.gov,https://arabic.iraq.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.kuwait.usembassy.gov,usembassy.gov,https://arabic.kuwait.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.lebanon.usembassy.gov,usembassy.gov,https://arabic.lebanon.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.libya.usembassy.gov,usembassy.gov,https://arabic.libya.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.oman.usembassy.gov,usembassy.gov,https://arabic.oman.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.syria.usembassy.gov,usembassy.gov,https://arabic.syria.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400,86400,False,False,False,False,True,True,False
arabic.tunisia.usembassy.gov,usembassy.gov,https://arabic.tunisia.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.uae.usembassy.gov,usembassy.gov,https://arabic.uae.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arabic.yemen.usembassy.gov,usembassy.gov,https://arabic.yemen.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
arc.publicdebt.treas.gov,treas.gov,https://arc.publicdebt.treas.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
arcc.osmre.gov,osmre.gov,https://www.arcc.osmre.gov,True,False,,True,True,False,False,False,False,False,True,max-age=15552001; includeSubDomains; preload,15552001,False,False,False,False,True,True,False
archive-marsadmin.jpl.nasa.gov,nasa.gov,http://archive-marsadmin.jpl.nasa.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
archive.defense.gov,defense.gov,http://archive.defense.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
